nohup: ignoring input
Some weights of ViTForImageClassification were not initialized from the model checkpoint at WinKawaks/vit-small-patch16-224 and are newly initialized because the shapes did not match:
- classifier.bias: found shape torch.Size([1000]) in the checkpoint and torch.Size([100]) in the model instantiated
- classifier.weight: found shape torch.Size([1000, 384]) in the checkpoint and torch.Size([100, 384]) in the model instantiated
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/b23cs1037/.netrc.
wandb: Currently logged in as: ikamboj-919 (ikamboj-919-iit-jodhpur) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run ze74a2dl
wandb: Tracking run with wandb version 0.25.1
wandb: Run data is saved locally in /home/b23cs1037/otaal/ops-ass-5/wandb/run-20260401_220054-ze74a2dl
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run q1-lora-r4-a8-d0.1
wandb: ⭐️ View project at https://wandb.ai/ikamboj-919-iit-jodhpur/final-ops-ass-5
wandb: 🚀 View run at https://wandb.ai/ikamboj-919-iit-jodhpur/final-ops-ass-5/runs/ze74a2dl
Files already downloaded and verified
Files already downloaded and verified
Device: cuda
Mode: lora | model: WinKawaks/vit-small-patch16-224 | image_size: 224
LoRA: rank=4 alpha=8 dropout=0.1
Trainable params: 110,592
Output dir: q1/outputs
Starting training.

train epoch 1: 0it [00:00, ?it/s]
train epoch 1: 176it [00:27,  6.61it/s, acc=0.014, it_s=6.33, loss=4.764]
train epoch 1: 176it [00:28,  6.61it/s, acc=0.014, it_s=6.33, loss=4.757]
train epoch 1: 183it [00:28,  6.61it/s, acc=0.014, it_s=6.33, loss=4.757]
train epoch 1: 183it [00:29,  6.61it/s, acc=0.015, it_s=6.34, loss=4.749]
train epoch 1: 183it [00:29,  6.61it/s, acc=0.016, it_s=6.35, loss=4.741]
train epoch 1: 190it [00:29,  6.60it/s, acc=0.016, it_s=6.35, loss=4.741]
train epoch 1: 190it [00:30,  6.60it/s, acc=0.016, it_s=6.35, loss=4.733]
train epoch 1: 197it [00:30,  6.60it/s, acc=0.016, it_s=6.35, loss=4.733]
train epoch 1: 197it [00:31,  6.60it/s, acc=0.017, it_s=6.36, loss=4.725]
train epoch 1: 204it [00:32,  6.60it/s, acc=0.017, it_s=6.36, loss=4.725]
train epoch 1: 204it [00:32,  6.60it/s, acc=0.018, it_s=6.36, loss=4.716]
train epoch 1: 204it [00:32,  6.60it/s, acc=0.018, it_s=6.37, loss=4.707]
train epoch 1: 211it [00:33,  6.59it/s, acc=0.018, it_s=6.37, loss=4.707]
train epoch 1: 211it [00:33,  6.59it/s, acc=0.019, it_s=6.37, loss=4.698]
train epoch 1: 218it [00:34,  6.60it/s, acc=0.019, it_s=6.37, loss=4.698]
train epoch 1: 218it [00:34,  6.60it/s, acc=0.019, it_s=6.38, loss=4.689]
train epoch 1: 218it [00:35,  6.60it/s, acc=0.020, it_s=6.38, loss=4.680]
train epoch 1: 225it [00:35,  6.58it/s, acc=0.020, it_s=6.38, loss=4.680]
train epoch 1: 225it [00:36,  6.58it/s, acc=0.020, it_s=6.39, loss=4.670]
train epoch 1: 232it [00:36,  6.58it/s, acc=0.020, it_s=6.39, loss=4.670]
train epoch 1: 232it [00:36,  6.58it/s, acc=0.021, it_s=6.39, loss=4.659]
train epoch 1: 239it [00:37,  6.59it/s, acc=0.021, it_s=6.39, loss=4.659]
train epoch 1: 239it [00:37,  6.59it/s, acc=0.022, it_s=6.39, loss=4.649]
train epoch 1: 239it [00:38,  6.59it/s, acc=0.023, it_s=6.40, loss=4.639]
train epoch 1: 246it [00:38,  6.58it/s, acc=0.023, it_s=6.40, loss=4.639]
train epoch 1: 246it [00:39,  6.58it/s, acc=0.023, it_s=6.40, loss=4.628]
train epoch 1: 253it [00:39,  6.58it/s, acc=0.023, it_s=6.40, loss=4.628]
train epoch 1: 253it [00:39,  6.58it/s, acc=0.025, it_s=6.41, loss=4.617]
train epoch 1: 253it [00:40,  6.58it/s, acc=0.026, it_s=6.41, loss=4.605]
train epoch 1: 260it [00:40,  6.58it/s, acc=0.026, it_s=6.41, loss=4.605]
train epoch 1: 260it [00:41,  6.58it/s, acc=0.027, it_s=6.41, loss=4.594]
train epoch 1: 267it [00:41,  6.58it/s, acc=0.027, it_s=6.41, loss=4.594]
train epoch 1: 267it [00:42,  6.58it/s, acc=0.029, it_s=6.41, loss=4.581]
train epoch 1: 274it [00:42,  6.58it/s, acc=0.029, it_s=6.41, loss=4.581]
train epoch 1: 274it [00:42,  6.58it/s, acc=0.030, it_s=6.42, loss=4.569]
train epoch 1: 274it [00:43,  6.58it/s, acc=0.032, it_s=6.42, loss=4.556]
train epoch 1: 281it [00:43,  6.58it/s, acc=0.032, it_s=6.42, loss=4.556]
train epoch 1: 281it [00:44,  6.58it/s, acc=0.033, it_s=6.42, loss=4.543]
train epoch 1: 288it [00:44,  6.58it/s, acc=0.033, it_s=6.42, loss=4.543]
train epoch 1: 288it [00:45,  6.58it/s, acc=0.034, it_s=6.43, loss=4.530]
train epoch 1: 288it [00:45,  6.58it/s, acc=0.036, it_s=6.43, loss=4.518]
train epoch 1: 295it [00:45,  6.57it/s, acc=0.036, it_s=6.43, loss=4.518]
train epoch 1: 295it [00:46,  6.57it/s, acc=0.037, it_s=6.43, loss=4.504]
train epoch 1: 302it [00:46,  6.57it/s, acc=0.037, it_s=6.43, loss=4.504]
train epoch 1: 302it [00:47,  6.57it/s, acc=0.039, it_s=6.43, loss=4.492]
train epoch 1: 309it [00:48,  6.57it/s, acc=0.039, it_s=6.43, loss=4.492]
train epoch 1: 309it [00:48,  6.57it/s, acc=0.041, it_s=6.43, loss=4.478]
train epoch 1: 309it [00:48,  6.57it/s, acc=0.043, it_s=6.44, loss=4.463]
train epoch 1: 316it [00:49,  6.57it/s, acc=0.043, it_s=6.44, loss=4.463]
train epoch 1: 316it [00:49,  6.57it/s, acc=0.045, it_s=6.44, loss=4.449]
train epoch 1: 323it [00:50,  6.56it/s, acc=0.045, it_s=6.44, loss=4.449]
train epoch 1: 323it [00:50,  6.56it/s, acc=0.047, it_s=6.44, loss=4.435]
train epoch 1: 323it [00:51,  6.56it/s, acc=0.049, it_s=6.44, loss=4.421]
train epoch 1: 330it [00:51,  6.56it/s, acc=0.049, it_s=6.44, loss=4.421]
train epoch 1: 330it [00:51,  6.56it/s, acc=0.051, it_s=6.44, loss=4.406]
train epoch 1: 337it [00:52,  6.56it/s, acc=0.051, it_s=6.44, loss=4.406]
train epoch 1: 337it [00:52,  6.56it/s, acc=0.053, it_s=6.45, loss=4.392]
train epoch 1: 344it [00:53,  6.56it/s, acc=0.053, it_s=6.45, loss=4.392]
train epoch 1: 344it [00:53,  6.56it/s, acc=0.055, it_s=6.45, loss=4.378]
train epoch 1: 344it [00:54,  6.56it/s, acc=0.057, it_s=6.45, loss=4.364]
train epoch 1: 351it [00:54,  6.55it/s, acc=0.057, it_s=6.45, loss=4.364]
                                                                         
Epoch 01/10 | train loss 4.3586 acc 0.0578 | val loss 3.3722 acc 0.2041 | 0.96 min

train epoch 2: 0it [00:00, ?it/s]
train epoch 2: 0it [00:00, ?it/s, acc=0.211, it_s=1.99, loss=3.414]
train epoch 2: 0it [00:01, ?it/s, acc=0.236, it_s=4.48, loss=3.275]
train epoch 2: 5it [00:01,  4.48it/s, acc=0.236, it_s=4.48, loss=3.275]
train epoch 2: 5it [00:01,  4.48it/s, acc=0.222, it_s=5.30, loss=3.307]
train epoch 2: 12it [00:02,  5.66it/s, acc=0.222, it_s=5.30, loss=3.307]
train epoch 2: 12it [00:02,  5.66it/s, acc=0.232, it_s=5.66, loss=3.298]
train epoch 2: 19it [00:03,  6.06it/s, acc=0.232, it_s=5.66, loss=3.298]
train epoch 2: 19it [00:03,  6.06it/s, acc=0.231, it_s=5.85, loss=3.299]
train epoch 2: 19it [00:04,  6.06it/s, acc=0.240, it_s=5.98, loss=3.270]
train epoch 2: 26it [00:04,  6.24it/s, acc=0.240, it_s=5.98, loss=3.270]
train epoch 2: 26it [00:04,  6.24it/s, acc=0.247, it_s=6.06, loss=3.250]
train epoch 2: 33it [00:05,  6.34it/s, acc=0.247, it_s=6.06, loss=3.250]
train epoch 2: 33it [00:05,  6.34it/s, acc=0.251, it_s=6.12, loss=3.238]
train epoch 2: 33it [00:06,  6.34it/s, acc=0.251, it_s=6.17, loss=3.231]
train epoch 2: 40it [00:06,  6.40it/s, acc=0.251, it_s=6.17, loss=3.231]
train epoch 2: 40it [00:07,  6.40it/s, acc=0.253, it_s=6.21, loss=3.220]
train epoch 2: 47it [00:07,  6.44it/s, acc=0.253, it_s=6.21, loss=3.220]
train epoch 2: 47it [00:08,  6.44it/s, acc=0.257, it_s=6.23, loss=3.203]
train epoch 2: 54it [00:08,  6.46it/s, acc=0.257, it_s=6.23, loss=3.203]
train epoch 2: 54it [00:08,  6.46it/s, acc=0.257, it_s=6.26, loss=3.198]
train epoch 2: 54it [00:09,  6.46it/s, acc=0.257, it_s=6.28, loss=3.190]
train epoch 2: 61it [00:09,  6.47it/s, acc=0.257, it_s=6.28, loss=3.190]
train epoch 2: 61it [00:10,  6.47it/s, acc=0.260, it_s=6.30, loss=3.181]
train epoch 2: 68it [00:10,  6.49it/s, acc=0.260, it_s=6.30, loss=3.181]
train epoch 2: 68it [00:11,  6.49it/s, acc=0.263, it_s=6.31, loss=3.166]
train epoch 2: 68it [00:11,  6.49it/s, acc=0.266, it_s=6.33, loss=3.155]
train epoch 2: 75it [00:11,  6.50it/s, acc=0.266, it_s=6.33, loss=3.155]
train epoch 2: 75it [00:12,  6.50it/s, acc=0.267, it_s=6.34, loss=3.147]
train epoch 2: 82it [00:12,  6.50it/s, acc=0.267, it_s=6.34, loss=3.147]
train epoch 2: 82it [00:13,  6.50it/s, acc=0.270, it_s=6.35, loss=3.138]
train epoch 2: 89it [00:14,  6.51it/s, acc=0.270, it_s=6.35, loss=3.138]
train epoch 2: 89it [00:14,  6.51it/s, acc=0.272, it_s=6.35, loss=3.126]
train epoch 2: 89it [00:14,  6.51it/s, acc=0.274, it_s=6.36, loss=3.116]
train epoch 2: 96it [00:15,  6.50it/s, acc=0.274, it_s=6.36, loss=3.116]
train epoch 2: 96it [00:15,  6.50it/s, acc=0.275, it_s=6.37, loss=3.110]
train epoch 2: 103it [00:16,  6.50it/s, acc=0.275, it_s=6.37, loss=3.110]
train epoch 2: 103it [00:16,  6.50it/s, acc=0.276, it_s=6.38, loss=3.103]
train epoch 2: 103it [00:17,  6.50it/s, acc=0.277, it_s=6.38, loss=3.094]
train epoch 2: 110it [00:17,  6.50it/s, acc=0.277, it_s=6.38, loss=3.094]
train epoch 2: 110it [00:18,  6.50it/s, acc=0.280, it_s=6.39, loss=3.082]
train epoch 2: 117it [00:18,  6.50it/s, acc=0.280, it_s=6.39, loss=3.082]
train epoch 2: 117it [00:18,  6.50it/s, acc=0.282, it_s=6.39, loss=3.075]
train epoch 2: 124it [00:19,  6.50it/s, acc=0.282, it_s=6.39, loss=3.075]
train epoch 2: 124it [00:19,  6.50it/s, acc=0.285, it_s=6.40, loss=3.063]
train epoch 2: 124it [00:20,  6.50it/s, acc=0.287, it_s=6.40, loss=3.054]
train epoch 2: 131it [00:20,  6.50it/s, acc=0.287, it_s=6.40, loss=3.054]
train epoch 2: 131it [00:21,  6.50it/s, acc=0.290, it_s=6.40, loss=3.043]
train epoch 2: 138it [00:21,  6.51it/s, acc=0.290, it_s=6.40, loss=3.043]
train epoch 2: 138it [00:21,  6.51it/s, acc=0.292, it_s=6.41, loss=3.034]
train epoch 2: 138it [00:22,  6.51it/s, acc=0.294, it_s=6.41, loss=3.025]
train epoch 2: 145it [00:22,  6.50it/s, acc=0.294, it_s=6.41, loss=3.025]
train epoch 2: 145it [00:23,  6.50it/s, acc=0.296, it_s=6.41, loss=3.017]
train epoch 2: 152it [00:23,  6.50it/s, acc=0.296, it_s=6.41, loss=3.017]
train epoch 2: 152it [00:24,  6.50it/s, acc=0.299, it_s=6.42, loss=3.010]
train epoch 2: 159it [00:24,  6.50it/s, acc=0.299, it_s=6.42, loss=3.010]
train epoch 2: 159it [00:24,  6.50it/s, acc=0.301, it_s=6.42, loss=3.001]
train epoch 2: 159it [00:25,  6.50it/s, acc=0.302, it_s=6.42, loss=2.994]
train epoch 2: 166it [00:25,  6.50it/s, acc=0.302, it_s=6.42, loss=2.994]
train epoch 2: 166it [00:26,  6.50it/s, acc=0.304, it_s=6.42, loss=2.985]
train epoch 2: 173it [00:26,  6.49it/s, acc=0.304, it_s=6.42, loss=2.985]
train epoch 2: 173it [00:27,  6.49it/s, acc=0.305, it_s=6.42, loss=2.977]
train epoch 2: 173it [00:28,  6.49it/s, acc=0.308, it_s=6.43, loss=2.968]
train epoch 2: 180it [00:28,  6.49it/s, acc=0.308, it_s=6.43, loss=2.968]
train epoch 2: 180it [00:28,  6.49it/s, acc=0.311, it_s=6.43, loss=2.959]
train epoch 2: 187it [00:29,  6.49it/s, acc=0.311, it_s=6.43, loss=2.959]
train epoch 2: 187it [00:29,  6.49it/s, acc=0.313, it_s=6.43, loss=2.951]
train epoch 2: 194it [00:30,  6.49it/s, acc=0.313, it_s=6.43, loss=2.951]
train epoch 2: 194it [00:30,  6.49it/s, acc=0.315, it_s=6.43, loss=2.944]
train epoch 2: 194it [00:31,  6.49it/s, acc=0.319, it_s=6.43, loss=2.934]
train epoch 2: 201it [00:31,  6.48it/s, acc=0.319, it_s=6.43, loss=2.934]
train epoch 2: 201it [00:31,  6.48it/s, acc=0.321, it_s=6.43, loss=2.926]
train epoch 2: 208it [00:32,  6.49it/s, acc=0.321, it_s=6.43, loss=2.926]
train epoch 2: 208it [00:32,  6.49it/s, acc=0.324, it_s=6.43, loss=2.917]
train epoch 2: 208it [00:33,  6.49it/s, acc=0.326, it_s=6.43, loss=2.910]
train epoch 2: 215it [00:33,  6.48it/s, acc=0.326, it_s=6.43, loss=2.910]
train epoch 2: 215it [00:34,  6.48it/s, acc=0.328, it_s=6.44, loss=2.902]
train epoch 2: 222it [00:34,  6.48it/s, acc=0.328, it_s=6.44, loss=2.902]
train epoch 2: 222it [00:34,  6.48it/s, acc=0.330, it_s=6.44, loss=2.897]
train epoch 2: 229it [00:35,  6.48it/s, acc=0.330, it_s=6.44, loss=2.897]
train epoch 2: 229it [00:35,  6.48it/s, acc=0.331, it_s=6.44, loss=2.892]
train epoch 2: 229it [00:36,  6.48it/s, acc=0.333, it_s=6.44, loss=2.885]
train epoch 2: 236it [00:36,  6.47it/s, acc=0.333, it_s=6.44, loss=2.885]
train epoch 2: 236it [00:37,  6.47it/s, acc=0.334, it_s=6.44, loss=2.877]
train epoch 2: 243it [00:37,  6.44it/s, acc=0.334, it_s=6.44, loss=2.877]
train epoch 2: 243it [00:38,  6.44it/s, acc=0.336, it_s=6.43, loss=2.871]
train epoch 2: 243it [00:39,  6.44it/s, acc=0.338, it_s=6.41, loss=2.864]
train epoch 2: 250it [00:39,  6.13it/s, acc=0.338, it_s=6.41, loss=2.864]
train epoch 2: 250it [00:40,  6.13it/s, acc=0.339, it_s=6.37, loss=2.857]
train epoch 2: 257it [00:40,  5.77it/s, acc=0.339, it_s=6.37, loss=2.857]
train epoch 2: 257it [00:41,  5.77it/s, acc=0.341, it_s=6.32, loss=2.850]
train epoch 2: 263it [00:41,  5.39it/s, acc=0.341, it_s=6.32, loss=2.850]
train epoch 2: 263it [00:42,  5.39it/s, acc=0.343, it_s=6.28, loss=2.844]
train epoch 2: 269it [00:43,  5.13it/s, acc=0.343, it_s=6.28, loss=2.844]
train epoch 2: 269it [00:43,  5.13it/s, acc=0.344, it_s=6.25, loss=2.838]
train epoch 2: 269it [00:44,  5.13it/s, acc=0.345, it_s=6.21, loss=2.832]
train epoch 2: 275it [00:44,  5.05it/s, acc=0.345, it_s=6.21, loss=2.832]
train epoch 2: 275it [00:45,  5.05it/s, acc=0.347, it_s=6.16, loss=2.825]
train epoch 2: 281it [00:45,  4.86it/s, acc=0.347, it_s=6.16, loss=2.825]
train epoch 2: 281it [00:46,  4.86it/s, acc=0.348, it_s=6.13, loss=2.819]
train epoch 2: 286it [00:46,  4.70it/s, acc=0.348, it_s=6.13, loss=2.819]
train epoch 2: 286it [00:47,  4.70it/s, acc=0.350, it_s=6.08, loss=2.813]
train epoch 2: 291it [00:47,  4.70it/s, acc=0.350, it_s=6.08, loss=2.813]
train epoch 2: 291it [00:48,  4.70it/s, acc=0.351, it_s=6.05, loss=2.807]
train epoch 2: 296it [00:49,  4.59it/s, acc=0.351, it_s=6.05, loss=2.807]
train epoch 2: 296it [00:49,  4.59it/s, acc=0.353, it_s=6.01, loss=2.801]
train epoch 2: 301it [00:50,  4.61it/s, acc=0.353, it_s=6.01, loss=2.801]
train epoch 2: 301it [00:50,  4.61it/s, acc=0.354, it_s=5.98, loss=2.794]
train epoch 2: 306it [00:51,  4.51it/s, acc=0.354, it_s=5.98, loss=2.794]
train epoch 2: 306it [00:52,  4.51it/s, acc=0.356, it_s=5.94, loss=2.787]
train epoch 2: 311it [00:52,  4.57it/s, acc=0.356, it_s=5.94, loss=2.787]
train epoch 2: 311it [00:53,  4.57it/s, acc=0.358, it_s=5.92, loss=2.780]
train epoch 2: 316it [00:53,  4.49it/s, acc=0.358, it_s=5.92, loss=2.780]
train epoch 2: 316it [00:54,  4.49it/s, acc=0.359, it_s=5.88, loss=2.774]
train epoch 2: 321it [00:54,  4.54it/s, acc=0.359, it_s=5.88, loss=2.774]
train epoch 2: 321it [00:55,  4.54it/s, acc=0.360, it_s=5.86, loss=2.770]
train epoch 2: 326it [00:55,  4.48it/s, acc=0.360, it_s=5.86, loss=2.770]
train epoch 2: 326it [00:56,  4.48it/s, acc=0.362, it_s=5.83, loss=2.764]
train epoch 2: 331it [00:56,  4.52it/s, acc=0.362, it_s=5.83, loss=2.764]
train epoch 2: 331it [00:57,  4.52it/s, acc=0.363, it_s=5.84, loss=2.758]
train epoch 2: 338it [00:57,  5.09it/s, acc=0.363, it_s=5.84, loss=2.758]
train epoch 2: 338it [00:58,  5.09it/s, acc=0.365, it_s=5.84, loss=2.753]
train epoch 2: 338it [00:58,  5.09it/s, acc=0.366, it_s=5.85, loss=2.747]
train epoch 2: 345it [00:58,  5.49it/s, acc=0.366, it_s=5.85, loss=2.747]
train epoch 2: 345it [00:59,  5.49it/s, acc=0.368, it_s=5.86, loss=2.741]
train epoch 2: 352it [00:59,  5.89it/s, acc=0.368, it_s=5.86, loss=2.741]
                                                                         
Epoch 02/10 | train loss 2.7393 acc 0.3683 | val loss 2.3772 acc 0.4570 | 1.05 min

train epoch 3: 0it [00:00, ?it/s]
train epoch 3: 0it [00:00, ?it/s, acc=0.398, it_s=1.85, loss=2.416]
train epoch 3: 4it [00:01,  3.99it/s, acc=0.398, it_s=1.85, loss=2.416]
train epoch 3: 4it [00:01,  3.99it/s, acc=0.459, it_s=4.32, loss=2.323]
train epoch 3: 4it [00:01,  3.99it/s, acc=0.471, it_s=5.18, loss=2.305]
train epoch 3: 11it [00:02,  5.49it/s, acc=0.471, it_s=5.18, loss=2.305]
train epoch 3: 11it [00:02,  5.49it/s, acc=0.472, it_s=5.55, loss=2.315]
train epoch 3: 18it [00:03,  5.95it/s, acc=0.472, it_s=5.55, loss=2.315]
